,Euclidean Distance,Cosine Similarity,PSNR,SSIM
BlowingCandles,26.19832989950684,0.9848351932313406,30.516072719025978,0.9491399319275565
Punch,22.803691475033396,0.9861010732983944,31.598701855451583,0.942335113235142
MilitaryParade,34.56123766535286,0.9702502356979573,28.989354051868624,0.8523349723090297
Skiing,28.220140888380826,0.986593096793567,31.666765279817554,0.8834879994392395
FrontCrawl,21.904459495302515,0.9910957342480656,32.76213020174106,0.9360353868940602
UnevenBars,22.602051611003212,0.9870365636667843,30.70533196279273,0.9508703895237135
BlowDryHair,26.255064328192194,0.9889398168624761,33.186422193735694,0.9311703132546466
JugglingBalls,29.334258064254442,0.9829177901942486,31.378265814352584,0.8776949125787487
SkyDiving,31.85849530615401,0.9806878805103231,30.630018577649544,0.9094153098438097
Surfing,22.257233927807167,0.9905333914665664,31.945924145275434,0.9211471443590911
Fencing,30.46810723265759,0.9834287657740216,31.257399943139056,0.858053454886312
PlayingSitar,13.606952828382243,0.9954261007163943,31.905766694575796,0.9466638927874358
BodyWeightSquats,20.887256899878246,0.9923621997664386,31.89594919957425,0.8945120028827501
VolleyballSpiking,28.568821958172432,0.9839086762673448,30.503193189394523,0.8886211618133213
Biking,16.704411244593167,0.9934333130419197,36.40939212019364,0.9284560006597767
Bowling,27.17184829312719,0.9874988915108439,32.33367887585523,0.8969617097274117
PullUps,16.37910003633014,0.992693297260167,33.8663397550098,0.9509792457456174
HandstandWalking,21.316833008140204,0.9901975119766754,32.5368798883152,0.9477364032164864
SumoWrestling,22.09773855659298,0.9880200537560918,32.48026561984571,0.9322529020516769
BaseballPitch,8.945598735431599,0.998143455421725,36.30290567177715,0.9663667989813763
Nunchucks,17.35130606750964,0.9925859798386832,35.00374434092076,0.9391899704933167
HighJump,30.379634881985886,0.9816408255433344,31.95311400140249,0.9043929991514786
ApplyEyeMakeup,37.38172415839462,0.9763688045192561,31.916121798841107,0.9216591767642809
Kayaking,32.11416930524812,0.9819927559185916,30.23463065203425,0.8310093413228574
SoccerJuggling,13.21684874850312,0.9965498338502914,34.12879188035008,0.9107601305712825
HorseRace,21.055387806240986,0.9904544415034151,31.472775476485353,0.9369395064271014
ShavingBeard,26.118892344766426,0.9843781859609891,32.01618166382134,0.9316014932549518
Shotput,23.55428154317053,0.9905849122233283,32.8376913438622,0.913788598516713
PizzaTossing,18.404551129261453,0.9917988295184138,33.44931649352706,0.9141348548557447
