,Euclidean Distance,Cosine Similarity,PSNR,SSIM
IceDancing,180.36197368717058,0.9112400318243329,23.552325298780794,0.9514073088117269
TaiChi,86.42043588321734,0.9688953257640662,36.96915546637191,0.9885183925861898
StillRings,131.58390664184566,0.9046541008642297,28.092666178391294,0.902898357614227
SkyDiving,165.72203789374691,0.9115440693875871,25.74231702311704,0.9585453258908314
BabyCrawling,155.630072561081,0.9119272074950804,27.84353803671833,0.9524227244698482
ApplyLipstick,101.58574179993374,0.9659199965259009,31.75834886315389,0.985926307413889
Hammering,79.67842791645897,0.952205201332953,33.27351449612135,0.9783170064506324
JavelinThrow,183.9045890789492,0.8685684541464568,23.191279178437778,0.8747919943669569
HammerThrow,136.661241614909,0.9288100545761239,29.241564409971023,0.951284200924894
BalanceBeam,150.43614205093738,0.8720854518909635,24.903953585733596,0.9042512570386348
RockClimbingIndoor,126.55017356550721,0.9301646751672686,33.61467145234242,0.9593135264256726
Shotput,122.7363630214671,0.9313359356919313,29.817955378613817,0.9774423633580621
CliffDiving,184.60870928279482,0.8578359122424657,20.45716796709281,0.8400968314027009
HandstandPushups,130.5376722776806,0.9398639527350587,29.939164382954285,0.9688062616016555
BaseballPitch,95.40909487878814,0.9450558343603207,37.88687721395417,0.958699243872062
Billiards,75.23216356881426,0.9751627940124927,35.275470204758385,0.9948418250550395
Rowing,120.21954367764747,0.9464735765067666,33.05825882412058,0.9572912930794384
HighJump,197.24124759230304,0.8441826740905237,21.031527799695798,0.8076238436219485
PlayingPiano,58.10098871783147,0.9853912406588066,45.37487624017909,0.9955614565507225
Archery,110.60791672210047,0.9589586947761383,27.702968700691425,0.9583514906142069
VolleyballSpiking,110.6673022859348,0.9488388447748888,30.75232820869588,0.9834484597263128
BasketballDunk,161.52336231414267,0.8559691990933385,23.536180562856988,0.9200890294235686
Typing,94.10802271901964,0.9667942146531124,30.847451140800008,0.9822595375387565
WalkingWithDog,105.96247310225085,0.9326626764869983,35.98274897124198,0.9186529879984648
BoxingPunchingBag,116.85736013501682,0.9323812302937315,27.42622878318764,0.9494764429071675
FieldHockeyPenalty,117.72258078667278,0.9336416418156386,30.896776114322467,0.9524010782656462
TennisSwing,73.34050120376503,0.9762536698309346,36.24554538405561,0.9909984835464021
SkateBoarding,161.95436107736114,0.9088871907992553,25.83342836584417,0.9249930951906287
BandMarching,137.22134754819098,0.8737128569258171,25.570539446905126,0.924972663431064
Knitting,142.1291156892411,0.9328684803052383,26.86520779626385,0.9506933744186941
FloorGymnastics,171.9112892410324,0.8603365593298745,22.384266947920803,0.925282210111618
ThrowDiscus,103.16216715271177,0.9565825802436465,30.304104291275593,0.9809023271436276
CricketShot,133.69171671890587,0.9200501406155718,29.979461929915963,0.942399623601333
BoxingSpeedBag,154.91837016347162,0.9101042179725483,24.902758462217264,0.9340248153261517
PlayingTabla,89.06240589724874,0.9600160567282099,34.932619459268096,0.9852293687670128
PommelHorse,88.14916783845484,0.951886885537923,31.800157301424033,0.9745207344708235
Mixing,124.8640144397561,0.9338962887117959,30.225312485082576,0.9748108720649843
CleanAndJerk,107.20212709352144,0.9520764954869252,32.136543707208915,0.9774248117338057
