,Euclidean Distance,Cosine Similarity,PSNR,SSIM
Skijet,159.33247253048415,0.9150787881912512,27.486825422947437,0.9725156873464584
Kayaking,250.34452374669053,0.7418820924594027,21.360378741824004,0.8120530992746353
HighJump,327.9182158896803,0.5319047563073218,15.092235070760218,0.4332735240459442
Rowing,216.81528380591013,0.7861819627946802,26.43084842722,0.9598653465509415
RopeClimbing,239.35953584466276,0.7596458605849181,20.07309703279281,0.7021852433681488
MilitaryParade,231.2853121985184,0.7955896350876476,19.811196678817737,0.9178770035505295
WallPushups,87.25235251308682,0.9482115003751368,29.346177012716936,0.9583508521318436
BoxingPunchingBag,163.61486318214364,0.9075627591371844,19.568599410988902,0.9024599492549896
PullUps,118.36004285197146,0.9287104082039288,23.177039084640892,0.868119403719902
HeadMassage,164.929821401374,0.9429252835163698,20.045478044465806,0.8590936213731766
PlayingViolin,185.71377043164168,0.8418239922017411,18.319260195746164,0.8909152746200562
BlowDryHair,288.89020233638126,0.7497580922735189,15.10045125070329,0.6422372534871101
HorseRace,242.20126080946065,0.7473243451806453,22.036809221626335,0.5790975540876389
BabyCrawling,259.776779261844,0.7326363215067409,17.32080053290047,0.7234691232442856
JavelinThrow,256.8216598572548,0.5827405609437386,19.81951524154291,0.605079397559166
WalkingWithDog,161.95500047195605,0.8992183078212205,23.410961975532114,0.9196073859930038
SoccerPenalty,155.95718875195132,0.8950605669926132,26.211347026756414,0.9376644045114517
Drumming,135.18346981884727,0.9235117512665592,26.124253067554775,0.9777257591485977
TennisSwing,193.11720763786286,0.8273671885408646,22.87328176188749,0.9382366091012955
ShavingBeard,81.97249568178523,0.9764077068742122,26.993417309704064,0.982803612947464
PoleVault,74.40447939951736,0.9802375771826398,32.563458739135186,0.9953344166278839
StillRings,87.19386198995177,0.9585392224059884,29.014936045710463,0.977659285068512
JumpRope,158.7580622320081,0.9011972530650909,25.567757021499094,0.9367538541555405
Shotput,187.19593907420477,0.8514194595922663,21.92415013330077,0.891030490398407
BreastStroke,214.58216896287763,0.8081193259886756,21.877530950816073,0.9440576881170273
MoppingFloor,211.09187045856083,0.8104176956786832,21.045991803107015,0.9017843455076218
Lunges,237.1754892278665,0.7565737081374215,20.732788259463295,0.7040629535913467
BaseballPitch,195.29288598773002,0.8281923146272363,21.30829618144239,0.8631988763809204
SkyDiving,254.63231493791753,0.7089297122863009,18.252797959722933,0.6606232225894928
Swing,295.20324540223544,0.6333823701074965,17.471055661864483,0.7354006320238113
BodyWeightSquats,152.2947474414134,0.8715508692982606,22.431494711619635,0.8140270709991455
PlayingCello,61.20882917739833,0.981723810312999,30.37345842089734,0.9840138107538223
SoccerJuggling,132.96523854329578,0.9550240041494735,21.835180515099182,0.9094025939702988
IceDancing,224.80329369061897,0.8359157260905412,17.73266740877555,0.8002480417490005
ThrowDiscus,135.31647977022496,0.9161814439451981,21.679663016416036,0.9512240886688232
HandstandWalking,61.028951274171646,0.9831064406110732,32.93269035510289,0.9832875281572342
Hammering,215.78442277641125,0.775474197611389,20.806153111402562,0.8814825564622879
FloorGymnastics,87.17595222719507,0.9653416176565341,28.635493550841563,0.9754940271377563
SkateBoarding,148.4463837177349,0.8932067543181931,24.60410011374905,0.9652053564786911
PushUps,145.93703295490434,0.9249049105044074,22.978037998388906,0.8237026631832123
ParallelBars,158.6264481945496,0.8363107924928043,24.421265652601797,0.9214192479848862
Haircut,77.28662807088125,0.9681174572787733,30.416557671046725,0.9694960564374924
HulaHoop,181.14933519443758,0.8192171339009794,20.75484728252225,0.8775111436843872
BasketballDunk,265.4658410631023,0.6324806090787959,19.102061473195434,0.7458248138427734
LongJump,269.7321577050006,0.6595082723800539,18.76001258643726,0.7799116373062134
Rafting,268.45163780765705,0.6754364572451984,17.7404294497145,0.8354713767766953
CliffDiving,255.23053035011975,0.6524105895206016,19.982452219522504,0.7743758261203766
