,Euclidean Distance,Cosine Similarity,PSNR,SSIM
SoccerPenalty,26.80155547640873,0.9860895261611289,31.504929011823215,0.931430031146322
HighJump,41.48831818487454,0.9657845876662261,29.27960122278819,0.8890515523297446
PizzaTossing,33.42729880228277,0.9785995932351254,30.027438915877088,0.8629810703652245
JavelinThrow,33.67356970871343,0.9787411260002471,30.217821855389694,0.8936949904475894
Diving,32.78961107310708,0.9809222499427206,30.80501365621304,0.8774386825306075
TableTennisShot,28.17761781168442,0.9835091133525091,31.260880197394776,0.9321722643715995
Basketball,26.51933939799136,0.9862752581351134,31.164590764609926,0.9199372125523431
BabyCrawling,26.634432857037776,0.9865833789936628,31.64141950591735,0.9286484995058605
Kayaking,37.794156375135586,0.973988901633615,30.216502573305274,0.8914149020399366
HorseRiding,41.62429567817137,0.9706095320410385,29.13507222471077,0.8451250929917608
HandstandWalking,34.06865103393843,0.9782484735833957,30.416172226413327,0.8876836406333106
Shotput,27.354373644243818,0.9858871834403723,32.39623569856735,0.9101733309882027
SkateBoarding,41.726254074419536,0.9702577326977748,29.8812443550446,0.8664811721869877
CuttingInKitchen,31.36026927258186,0.9834291766858635,30.63305234393385,0.9061223694256374
Swing,47.81468023440489,0.9529252626391264,28.841846698698753,0.8765093322311129
RopeClimbing,31.952687179711557,0.9802876523765711,30.637448150642516,0.9219423766647067
CricketShot,30.076192572892175,0.9817468247060982,30.80686692024258,0.9172449835709163
Skijet,37.25645262330153,0.9769462599655002,30.16780145887998,0.9052543767860958
BlowDryHair,38.725389118539006,0.9726480306526808,29.96885219932901,0.856466742498534
Skiing,34.21527629771461,0.9805354450156164,29.95967387275869,0.902131451027734
PlayingDhol,23.368135756482506,0.988738569763999,32.14525926957227,0.9287572566952024
Hammering,25.8863088189294,0.9868809782572828,31.62354099362011,0.9389543512037822
LongJump,39.84926854069656,0.9681875506530963,28.783210412920596,0.8908049166202545
BoxingPunchingBag,40.84973736859036,0.9654837550901074,28.928868735431024,0.8606323174067906
SoccerJuggling,33.20521001159717,0.9788367834485715,30.12439569102626,0.9042162064995084
TaiChi,25.34491713221197,0.9883199399198704,31.508286622889337,0.923773752791541
FloorGymnastics,39.96819037597813,0.9690127694174053,29.348744877231272,0.8896126512970243
WallPushups,27.460596753073105,0.9826266547918676,30.433794873720448,0.9249169549771717
FieldHockeyPenalty,26.927389918082675,0.9823171088566838,31.55098703308591,0.9315581917762756
JumpRope,29.230501077139827,0.983564352580448,30.887022301598638,0.9154602949108396
ThrowDiscus,29.582067862460917,0.9842121868610382,30.599017588601836,0.9157239092247826
PlayingTabla,24.755070366245327,0.9845862337943118,31.11196814649523,0.9159834065607616
Bowling,32.60070675536982,0.9784512754098527,30.838012279693142,0.9162525811365673
Billiards,20.288047413150046,0.9912947143500902,32.942766945151575,0.9383287408522197
Knitting,41.639549779907156,0.9687093435074745,29.660876973463765,0.8869269405092511
Rafting,46.1248831991061,0.9601558526178219,28.791626986228245,0.8533054334776742
CricketBowling,27.270718413012332,0.9864662429516439,31.857115289129126,0.9141449161938259
HandstandPushups,27.433336472287543,0.9857287626592987,32.14512309565764,0.9273557726825986
PommelHorse,34.522442552757006,0.9728218759303211,30.129031864690727,0.9024209252425602
Surfing,34.27568306037174,0.9801532270155552,30.274142082388853,0.8744112231901714
ShavingBeard,28.944215065456774,0.9818820556776581,31.242455261251312,0.9163071130003247
BreastStroke,39.415713665798684,0.9729951380019461,29.594800334928642,0.8388338131564004
JugglingBalls,27.896214882322603,0.9845668929409699,31.54951784811823,0.9196291076285499
SkyDiving,36.29290453782963,0.9778804421994894,29.897468396428085,0.9069826602935791
MilitaryParade,36.27447644140144,0.9718385550291476,30.018950917645324,0.8705227864640099
Drumming,34.231984621512204,0.9742256109235097,29.649745976757025,0.8968099696295602
UnevenBars,37.1342386853201,0.969464634484227,29.637424703595308,0.8862582061971936
BasketballDunk,39.951320061506806,0.966882075139561,29.5863190275426,0.8904585795743125
HulaHoop,35.14818415578668,0.9738380406892757,29.92870150173135,0.8980850683791297
HammerThrow,38.68134295815593,0.9707447536309503,29.439365964197503,0.8727674313953945
PlayingGuitar,28.04619409475884,0.9859338561163329,30.94400883088903,0.8500942901841232
HeadMassage,40.905021256782774,0.9692244258910572,29.1505192987295,0.7929927919592176
ApplyLipstick,23.322903245648604,0.988984947099575,31.674244878299927,0.9328507291419166
Nunchucks,32.25413681768421,0.982102240291102,30.889387933598467,0.8873868669782367
BenchPress,38.289300361175044,0.9692975071718636,29.614552969192708,0.8956607707909175
BlowingCandles,34.6677516726785,0.9762723856429928,30.054686479810464,0.8775060538734708
BandMarching,43.83905811129954,0.9562369214793953,29.39586553731385,0.8974394819566182
