,Euclidean Distance,Cosine Similarity,PSNR,SSIM
Typing,120.19098841857542,0.9287584871070086,22.325603784374334,0.9239100893338521
Drumming,180.9268172223926,0.8453270403390537,21.74102920110783,0.8940669536590576
Skiing,248.2030209322433,0.7201315118252253,21.113026239220385,0.7261789749066035
BlowingCandles,221.72064108904607,0.7922512678805382,19.85533961260491,0.825991173585256
Rafting,281.9192871881505,0.6584869751108003,16.388098841575818,0.7464355086286862
Rowing,212.46547296789012,0.812695273054651,23.9860635330292,0.8972930093606313
UnevenBars,256.19386506736606,0.6195385248938493,19.153509532085913,0.6053786213432129
CleanAndJerk,186.65789467411432,0.8352222985329901,22.639256555310915,0.8022540519634883
Archery,177.71149825111658,0.8575813603468337,21.451611363499143,0.8527428766091665
TaiChi,181.12025482505962,0.8564735821768574,23.44248533828634,0.8725106596946717
TableTennisShot,137.01315589380636,0.9020398304331307,24.53304261995051,0.9105538825194041
ThrowDiscus,205.78121403010059,0.8007029515493419,21.396717854777325,0.881742783387502
BenchPress,209.22731522327797,0.7925401185054548,19.69900808253324,0.8137368639310201
HorseRace,268.1432190775014,0.666153342785858,19.1474321900184,0.579028858585904
SkyDiving,246.4271907686511,0.7571242728407491,18.994946537427573,0.8199635008970897
CricketBowling,138.03534793589287,0.9117378035422685,26.88495263553766,0.9462404847145081
HeadMassage,242.3334106980572,0.7619495980659932,17.749325823312006,0.746058376133442
FrontCrawl,246.41450771396867,0.7530673083791262,22.61117496500159,0.8480693568785985
HandstandWalking,239.58961630782267,0.7537771883506036,18.82948382106422,0.8005357166131337
JugglingBalls,151.34465590759243,0.8963935515098019,23.714293650407587,0.917848551273346
PushUps,176.77543726060057,0.8508559101474586,19.627644813867313,0.7565755079189936
RopeClimbing,243.39621691459104,0.7610450110623187,18.88958297852743,0.7367519070704778
IceDancing,264.5956296519687,0.7459003654915733,16.044096372647957,0.7902054826418559
HorseRiding,269.663538327789,0.7141568355158113,18.73196399298927,0.7460265765587489
FieldHockeyPenalty,182.39908169658034,0.8254732806473298,25.055615008705544,0.8349041809638341
CliffDiving,277.494243495646,0.6954036576455574,15.13813255134312,0.48936591086288295
HammerThrow,237.77425039505084,0.7647850344246042,19.40795221177565,0.7927553067604701
JumpRope,172.56155645254537,0.8637691126866586,22.814313728324695,0.8410938501358032
