,Euclidean Distance,Cosine Similarity,PSNR,SSIM
MoppingFloor,28.289359628464673,0.904848513061237,32.321855629731495,0.9843987768346614
Rowing,43.96679221489552,0.7970265379258153,31.264973655176167,0.9505244276740334
HulaHoop,43.359111830252594,0.799772760790866,25.990759223198886,0.9577971778132699
FieldHockeyPenalty,42.237573767137604,0.8089015311715042,24.63027780855532,0.9124383438717235
PullUps,39.35936627971422,0.8339773111564492,29.18896573325779,0.9733436405658722
PlayingCello,44.55255069142278,0.7899053492533072,26.060011906633797,0.9231841916387731
ParallelBars,52.32460939153765,0.7059469916905805,21.140864219769746,0.9090466526421633
WritingOnBoard,30.89202540124368,0.8916098719812096,31.99650487763128,0.9698430624875156
CliffDiving,54.46241933305215,0.685700774890642,21.80546412730439,0.7652281251820652
PushUps,33.67401654227845,0.8773864452619866,29.72633418534182,0.9476663659919392
BodyWeightSquats,41.986598077527105,0.802197062913644,27.03705137381343,0.9401324662295255
SoccerJuggling,29.361920601054404,0.8982576285267116,27.724768473182493,0.9528293501247059
Lunges,42.08587377749906,0.7920833595386689,28.29081149910388,0.9215204498984597
Surfing,50.93202393037753,0.7282386889473964,26.400089117471317,0.9761027775027535
HorseRace,58.78509613535685,0.6282766355532904,23.97898483706229,0.775996514342048
PoleVault,56.32982210575872,0.6593750302574516,19.582396983077942,0.849724525755102
Mixing,57.356292046057504,0.6526894231641238,22.32943463062974,0.8659479807723652
Archery,33.667670071227064,0.8539204965832943,32.32964131640168,0.9596403810110959
PlayingGuitar,31.252518830846213,0.8952652133931371,28.529478675766544,0.9566218148578297
CricketShot,25.340433548655795,0.9307008765835035,33.22372267217385,0.9443388879299164
